id,airport_ref,airport_ident,length_ft,width_ft,surface
236181,2718,ETAR,9278,148,Asphalt
269394,29395,ETHA,2297,98,Grass
236226,2721,ETHB,6010,148,Asphalt
236264,2722,ETHC,6007,148,Asphalt
236315,2723,ETHE,1673,98,Asphalt
236200,2724,ETHF,3413,98,Asphalt
236166,2725,ETHL,5400,98,Asphalt
236294,2726,ETHM,5342,117,Asphalt
236148,2727,ETHN,3320,98,Asphalt
236119,2728,ETHR,1755,98,Asphalt
236142,2729,ETHS,8005,95,Asphalt
236247,2730,ETIC,3300,73,Asphalt
236137,2731,ETID,3007,75,Asphalt
236112,2732,ETIH,2187,72,Asphalt
236198,2733,ETIN,2625,100,Concrete
236290,2734,ETMN,8002,148,Concrete
271117,31022,ETNA,6892,148,Asphalt
236287,2735,ETND,4209,148,Asphalt
236175,2736,ETNG,10009,147,Concrete
236270,2737,ETNH,8005,98,Concrete
236274,2739,ETNL,8202,148,Concrete
236232,2740,ETNN,8003,148,Asphalt
236152,2741,ETNS,8003,98,Asphalt
236153,2741,ETNS,6554,148,Asphalt
236297,2742,ETNT,8005,98,Asphalt
236281,2744,ETNW,5573,156,Asphalt
236282,2744,ETNW,8199,148,Asphalt
236295,2745,ETOI,3500,80,Asphalt
236260,2746,ETOR,3004,75,Asphalt
236203,2747,ETOU,7065,120,Asphalt
236192,2748,ETSA,6777,98,Concrete
236188,2749,ETSB,8225,148,Asphalt
236169,2750,ETSE,3937,98,Concrete
236129,2751,ETSF,9003,151,Concrete
236272,2753,ETSI,8002,98,Concrete
236171,2754,ETSL,8012,98,Concrete
236197,2755,ETSN,8005,98,Asphalt
236253,2756,ETUO,7388,150,Asphalt
237421,2757,EVLA,6568,131,Asphalt
237422,2758,EVRA,10499,148,Asphalt
263451,31030,EVRS,3281,75,Asphalt
248225,17184,EXI,1000,1000,Water
237426,2760,EYKA,10335,148,Asphalt
260123,30020,EYKD,6562,164,Asphalt
301391,30031,EYKL,1935,138,Grass
301390,30031,EYKL,1640,69,Asphalt
237428,2761,EYKS,2756,197,Asphalt
314126,30150,EYMO,1280,60,Concrete
314127,43205,EYND,2650,110,Asphalt
237429,2762,EYPA,6562,131,Asphalt
237431,2763,EYPP,6562,131,Concrete
316261,30273,EYPR,2188,59,Concrete
237424,2764,EYSA,11483,148,Concrete
237423,2764,EYSA,10761,105,Concrete
237425,2765,EYSB,3281,98,Asphalt
342823,30415,EYSI,1605,85,Asphalt
237430,2766,EYVI,8251,164,Asphalt
253696,17191,F57,3600,2200,Water
330675,322808,FA00,64,64,Concrete
267447,17196,FA01,40,40,Concrete
246974,17199,FA05,3900,2250,Water
267449,17200,FA06,50,40,Concrete
267450,17203,FA10,60,60,Concrete
267453,17207,FA15,50,50,Concrete
251899,17209,FA17,1800,100,Water
267455,17211,FA19,50,50,Concrete
267456,17212,FA20,20,20,Concrete
267457,17213,FA21,50,50,Concrete
267458,17214,FA22,93,93,Concrete
267459,17215,FA23,40,40,Concrete
267460,17215,FA23,48,46,Concrete
267462,17223,FA33,25,25,Concrete
267464,17229,FA39,110,110,Concrete
267465,17231,FA41,30,20,Concrete
267466,17235,FA45,25,25,Concrete
267468,17238,FA48,36,36,Concrete
267469,17242,FA52,62,62,Concrete
267474,17249,FA59,48,35,Concrete
267475,17251,FA61,50,50,Concrete
267476,17255,FA65,60,60,Concrete
267477,17256,FA66,26,26,Concrete
267478,17257,FA67,40,40,Concrete
270916,46306,FA70,45,45,Concrete
254844,17261,FA73,7000,2000,Water
254845,17261,FA73,7000,2000,Water
267479,17264,FA76,65,65,Concrete
264066,45357,FA78,3500,75,Water
326258,326257,FA91,62,62,Concrete
328037,328036,FA94,5444,500,Water
238729,2767,FAAB,6063,151,Asphalt
238730,2767,FAAB,5499,118,Gravel
238731,2767,FAAB,4823,115,Gravel
238727,2768,FAAG,6824,66,Asphalt
238755,2769,FAAL,4757,100,Asphalt
238837,2770,FABB,5902,49,Asphalt
238773,2771,FABE,8202,197,Asphalt
238817,2772,FABL,8396,151,Asphalt
238818,2772,FABL,7202,151,Asphalt
238790,2773,FABM,3855,49,Asphalt
238735,2774,FABO,4003,30,Asphalt
238798,2775,FACT,10502,200,Asphalt
238799,2775,FACT,5581,151,Asphalt
238751,2776,FACV,4101,49,Asphalt
238789,2777,FADK,4003,151,Concrete
238820,2778,FADN,8005,200,Asphalt
299619,299617,FADU,3215,49,Asphalt
301282,41301,FADX,2410,30,Asphalt
238752,2779,FAEL,5200,150,Asphalt
238753,2779,FAEL,6362,150,Asphalt
238721,2780,FAEO,5085,33,Asphalt
238772,2781,FAFB,4593,49,Asphalt
238742,2782,FAGC,6004,75,Asphalt
238833,2783,FAGG,6562,148,Asphalt
238756,2784,FAGM,5617,50,Asphalt
238757,2784,FAGM,4898,50,Asphalt
238703,2785,FAGR,4921,75,Asphalt
238704,2785,FAGR,2801,98,Gravel
238764,2786,FAGT,3937,49,Asphalt
238700,2787,FAGY,5328,36,Asphalt
238794,2788,FAHA,3809,30,Asphalt
238708,2789,FAHR,3937,49,Asphalt
238749,2790,FAHS,6939,88,Asphalt
238750,2790,FAHS,13095,151,Asphalt
238815,2791,FAHV,4298,75,Asphalt
238816,2791,FAHV,3694,75,Asphalt
238826,2793,FAKD,4921,59,Asphalt
238745,2794,FAKM,9843,150,Asphalt
238746,2794,FAKM,8002,148,Asphalt
238701,2795,FAKN,10171,148,Asphalt
307284,30038,FAKP,4265,98,Asphalt
238778,2796,FAKR,2684,30,Asphalt
238781,2797,FAKS,5824,46,Asphalt
309686,27288,FAKT,2658,60,Asphalt
238758,2798,FAKU,5578,49,Asphalt
238793,2799,FAKZ,4921,98,Asphalt
238805,2800,FALA,10000,75,Asphalt
238804,2800,FALA,9996,147,Asphalt
238733,2801,FALC,5249,49,Asphalt
312671,300795,FALE,12139,197,Asphalt
238829,2802,FALI,4154,49,Asphalt
238716,2803,FALM,13189,151,Asphalt
238717,2803,FALM,1640,49,Asphalt
238786,2804,FALO,3937,59,Asphalt
238723,2805,FALW,7680,150,Asphalt
238722,2805,FALW,7689,150,Asphalt
238724,2805,FALW,4935,150,Asphalt
238725,2805,FALW,6533,150,Asphalt
238713,2806,FALY,3937,49,Asphalt
238770,2807,FAMB,4413,82,Gravel
238771,2807,FAMB,5905,48,Asphalt
238836,2808,FAMD,4145,75,Asphalt
238830,2809,FAMG,4495,100,Asphalt
238754,2810,FAMI,3281,33,Asphalt
238813,2811,FAMJ,4921,49,Asphalt
238759,2812,FAMM,15157,148,Asphalt
238760,2813,FAMN,4041,66,Asphalt
238702,2814,FAMS,5046,33,Asphalt
238712,2815,FAMU,6059,98,Asphalt
238807,2816,FANC,4921,75,Asphalt
238801,2817,FANY,3970,56,Asphalt
238811,2818,FAOB,6926,131,Asphalt
238812,2818,FAOB,10220,151,Asphalt
238810,2819,FAOH,5577,98,Asphalt
238744,31055,FAOR,14495,200,Asphalt
238743,31055,FAOR,11155,197,Asphalt
310597,27290,FAPA,3608,98,Grass
310595,27290,FAPA,5996,98,Grass
310596,27290,FAPA,3936,98,Grass
310598,27290,FAPA,2624,98,Grass
238821,2820,FAPE,6496,151,Asphalt
238823,2820,FAPE,5502,151,Asphalt
238734,2821,FAPG,4003,66,Asphalt
238720,2822,FAPH,4491,60,Asphalt
238741,2823,FAPI,7218,82,Asphalt
238726,2824,FAPJ,3610,100,Asphalt
327406,30278,FAPL,2290,59,Asphalt
238796,2825,FAPM,5043,98,Asphalt
238831,2826,FAPN,9022,98,Asphalt
238776,2827,FAPP,8400,148,Asphalt
238777,2827,FAPP,7612,148,Asphalt
238766,2828,FAPS,4885,98,Asphalt
238774,2829,FAPY,4406,66,Asphalt
238800,2831,FARB,4265,69,Asphalt
238806,2832,FARG,4019,50,Asphalt
238783,2833,FARS,4921,49,Asphalt
238792,2834,FASB,5213,66,Asphalt
238819,2835,FASC,3609,59,Asphalt
238715,2836,FASD,4665,82,Asphalt
323077,41210,FASE,4921,59,Asphalt
238838,2837,FASI,5249,59,Asphalt
238710,2838,FASK,6520,98,Asphalt
238765,2839,FASS,5709,75,Asphalt
238706,2840,FASX,3291,39,Laterite
238728,2841,FASZ,5085,98,Asphalt
238738,2842,FATF,4920,33,Asphalt
238739,2842,FATF,3614,110,Gravel
238740,2842,FATF,4593,110,Gravel
238808,2843,FATP,4265,33,Asphalt
238809,2843,FATP,3937,49,Asphalt
238827,2844,FATT,4941,62,Asphalt
238714,2845,FATZ,4659,66,Asphalt
238787,2846,FAUL,3395,59,Asphalt
238788,2846,FAUL,5381,75,Asphalt
238803,2847,FAUP,16076,197,Asphalt
238737,2848,FAUT,6562,75,Asphalt
238709,2849,FAVB,3937,66,Asphalt
238834,2850,FAVG,3035,72,Asphalt
238732,2851,FAVM,5085,49,Asphalt
238768,2853,FAVV,5266,72,Asphalt
238769,2853,FAVV,3724,52,Asphalt
238747,2854,FAWB,4200,72,Asphalt
238748,2854,FAWB,5998,98,Asphalt
238785,2855,FAWI,4134,36,Asphalt
238718,2856,FAWK,11001,148,Asphalt
238719,2856,FAWK,6299,148,Asphalt
238835,2857,FAWM,6578,59,Asphalt
238797,2858,FAYP,5200,75,Asphalt
238761,2859,FAZR,6480,100,Asphalt
233607,2860,FBFT,7218,98,Asphalt
317474,2860,FBFT,9843,165,Asphalt
233608,2860,FBFT,4147,72,Gravel
318159,317615,FBGH,3148,59,Asphalt
233606,2861,FBJW,5495,82,Asphalt
233611,2862,FBKE,6562,98,Asphalt
318131,317673,FBKI,2861,59,Gravel
233610,2863,FBMN,6562,98,Asphalt
323470,317716,FBMU,4933,59,Asphalt
233609,2864,FBSK,13123,148,Concrete
233615,2865,FBSN,5381,66,Asphalt
233614,2866,FBSP,5840,98,Asphalt
233612,2867,FBTP,9850,148,Asphalt
233613,2867,FBTP,6585,60,Asphalt
235126,2868,FCBB,10827,148,Asphalt
323023,30921,FCBD,6725,98,Asphalt
327515,323021,FCOD,10827,150,Concrete
323028,31032,FCOE,6726,95,Asphalt
235123,2869,FCOO,5905,98,Asphalt
235124,2870,FCOU,6726,98,Asphalt
323024,30920,FCPL,6725,95,Asphalt
235125,2871,FCPP,8530,148,Asphalt
267481,17271,FD00,50,50,Concrete
267482,17276,FD05,40,40,Concrete
256544,17283,FD12,3000,100,Water
267487,17284,FD13,65,65,Concrete
267488,17288,FD17,25,25,Concrete
267489,17289,FD18,54,54,Concrete
267491,17292,FD21,50,50,Concrete
267492,17294,FD23,60,60,Concrete
267493,17299,FD28,100,42,Concrete
267495,17305,FD34,25,25,Concrete
267497,17312,FD41,20,20,Concrete
253647,17315,FD44,3300,125,Water
267499,17316,FD45,40,40,Concrete
254737,17317,FD46,17000,5000,Water
267500,17318,FD47,55,55,Concrete
247193,17320,FD49,4000,100,Gravel
267501,17323,FD52,60,60,Concrete
267502,17325,FD54,30,30,Concrete
267504,17329,FD58,60,60,Concrete
267505,17331,FD60,25,25,Concrete
267507,17334,FD64,50,50,Concrete
267509,17336,FD66,50,50,Concrete
267511,17342,FD73,50,50,Concrete
250435,17346,FD78,2000,100,Water
255438,17347,FD79,2800,100,Water
251945,17348,FD80,2400,100,Water
267513,17353,FD85,70,45,Concrete
267514,17355,FD87,58,58,Concrete
250527,17363,FD95,3000,100,Water
250528,17363,FD95,5000,100,Water
267516,17365,FD97,48,48,Concrete
254983,17366,FD98,5000,2000,Water
267517,17367,FD99,33,33,Concrete
246225,2872,FDMS,8530,148,Asphalt
323079,308033,FDSK,11811,197,Asphalt
235390,2873,FEFF,8530,148,Asphalt
235391,2874,FEFT,5446,98,Asphalt
323078,313672,FGAB,6177,100,Concrete
260367,2875,FGBT,10860,200,Asphalt
235649,2875,FGBT,7001,148,Asphalt
235648,2876,FGSL,9647,151,Concrete
238852,2877,FHAW,10019,150,Asphalt
318445,318444,FHSH,6398,148,Asphalt
237613,2878,FIMP,11056,148,Asphalt
237614,2879,FIMR,4223,98,Asphalt
316626,316625,FJ-0001,2395,50,Asphalt
236822,2880,FJDG,12003,200,Concrete
235272,2881,FKKC,4512,151,Asphalt
235266,2882,FKKD,9350,148,Asphalt
235268,2883,FKKL,6890,148,Asphalt
235264,2884,FKKM,6889,148,Asphalt
235269,2885,FKKN,8858,148,Asphalt
235267,2886,FKKR,11032,148,Asphalt
235273,2887,FKKU,8203,148,Asphalt
235271,2888,FKKV,8202,148,Asphalt
235270,2889,FKKY,6519,148,Asphalt
235265,2890,FKYS,11155,148,Asphalt
242967,17374,FL03,2600,175,Asphalt
242968,17374,FL03,2800,175,Asphalt
242969,17374,FL03,2800,175,Asphalt
254084,17375,FL04,5000,4000,Water
267526,17392,FL22,45,60,Concrete
267527,17394,FL24,40,40,Concrete
267530,17402,FL32,60,60,Concrete
267531,17407,FL38,80,40,Concrete
267532,17407,FL38,40,40,Concrete
254445,17411,FL42,4500,4500,Water
267535,17414,FL45,24,24,Concrete
256705,17415,FL47,5000,75,Concrete
267538,17421,FL53,24,24,Concrete
257626,17423,FL55,4000,1000,Water
241068,17427,FL59,2726,400,Concrete
241069,17427,FL59,4046,400,Concrete
267540,17436,FL68,65,65,Concrete
267542,17438,FL70,36,36,Concrete
267543,17439,FL71,100,100,Concrete
246502,17440,FL72,4000,600,Water
267546,17452,FL85,52,52,Concrete
267548,17459,FL92,50,50,Concrete
267550,17461,FL94,60,60,Concrete
267551,17465,FL98,50,50,Concrete
246262,2891,FLKE,4698,75,Asphalt
246257,2892,FLLC,6594,83,Asphalt
246258,2893,FLLI,7520,197,Asphalt
246255,2894,FLLS,12998,150,Asphalt
246264,2895,FLMF,7218,98,Asphalt
246261,2897,FLND,8250,150,Concrete
246260,2897,FLND,4000,75,Concrete
246265,2898,FLSO,6562,100,Asphalt
327519,30427,FLSW,8858,120,Asphalt
235275,2901,FMCH,9514,148,Asphalt
235274,2902,FMCI,4265,98,Asphalt
235276,2903,FMCV,4429,92,Asphalt
237545,2904,FMCZ,6330,92,Asphalt
238381,2905,FMEE,10499,148,Asphalt
238382,2905,FMEE,8760,148,Asphalt
238383,2906,FMEP,7000,150,Asphalt
237533,2907,FMMA,8237,148,Asphalt
327520,30656,FMME,4921,150,Asphalt
237532,2908,FMMI,10171,148,Asphalt
237510,2909,FMMN,3609,98,Asphalt
237527,2910,FMMS,3451,98,Asphalt
237537,2911,FMMT,7218,131,Asphalt
237530,2912,FMMV,4921,98,Asphalt
237531,2912,FMMV,4413,115,Asphalt
237526,2913,FMNA,4921,98,Asphalt
237514,2914,FMNC,4101,82,Asphalt
237522,2915,FMND,4153,98,Asphalt
237529,2916,FMNE,4921,98,Asphalt
237512,2917,FMNH,3914,89,Asphalt
237523,2919,FMNM,7218,148,Asphalt
237525,2920,FMNN,7185,148,Asphalt
237516,2922,FMNR,4265,98,Asphalt
237518,2923,FMNS,4577,98,Asphalt
237519,2924,FMNV,4236,82,Asphalt
237535,2925,FMNW,4921,98,Asphalt
237536,2926,FMNZ,4450,44,Asphalt
237515,2927,FMSD,5280,98,Asphalt
237511,2928,FMSF,4101,82,Asphalt
237539,2929,FMSG,3445,82,Asphalt
237538,2930,FMSK,3886,79,Asphalt
237513,2931,FMSM,4921,98,Asphalt
237517,2932,FMSR,4265,98,Asphalt
237520,2933,FMST,6562,98,Asphalt
237521,2933,FMST,2625,42,Asphalt
232902,9,FN18,8015,98,Asphalt
232903,10,FN19,9830,148,Asphalt
232881,2934,FNBC,5905,98,Asphalt
232897,2935,FNBG,5315,100,Asphalt
232887,2936,FNCA,8202,98,Asphalt
327521,30813,FNCT,12139,145,Asphalt
232894,2937,FNDU,6468,80,Asphalt
232899,2938,FNGI,10640,95,Asphalt
232898,2939,FNHU,8727,148,Asphalt
232900,2940,FNKU,8202,98,Asphalt
232895,2941,FNLB,4920,98,Asphalt
232892,2942,FNLU,12190,148,Asphalt
232893,2942,FNLU,8530,197,Asphalt
232888,2943,FNLZ,4915,66,Asphalt
232896,2944,FNMA,7283,98,Asphalt
232883,2945,FNME,11483,147,Asphalt
232891,2946,FNMO,8202,148,Asphalt
232889,2947,FNNG,7874,98,Asphalt
232886,2948,FNPA,3379,98,Asphalt
232904,2949,FNSA,11155,148,Asphalt
232882,2950,FNSO,6857,174,Asphalt
232906,2951,FNSU,3115,60,Asphalt
232901,2952,FNUB,9570,148,Asphalt
232884,2953,FNUE,7875,130,Asphalt
232885,2954,FNUG,6562,55,Asphalt
232890,2955,FNXA,7400,97,Asphalt
232905,2956,FNZG,5906,68,Asphalt
236075,2957,FOGK,5841,148,Asphalt
236078,2958,FOGM,5891,100,Asphalt
236072,2959,FOGO,5906,98,Asphalt
236071,2960,FOGQ,4921,98,Asphalt
236077,2961,FOGR,7555,148,Laterite
236076,2962,FOOB,5726,98,Laterite
236069,2963,FOOG,6234,148,Asphalt
236070,2964,FOOH,5285,98,Asphalt
236073,2965,FOOK,5892,148,Asphalt
236068,2966,FOOL,9844,148,Asphalt
236074,2967,FOON,10105,148,Asphalt
239212,2968,FPPR,4331,98,Asphalt
239213,2969,FPST,7283,148,Asphalt
237848,2970,FQBR,3018,148,Asphalt
237849,2970,FQBR,7874,148,Asphalt
237850,2970,FQBR,5660,148,Asphalt
237857,2971,FQCH,7874,148,Asphalt
237861,2972,FQIN,2625,98,Sand
237862,2972,FQIN,4921,98,Asphalt
237841,2973,FQLC,8300,148,Asphalt
237838,2974,FQLU,4921,98,Asphalt
237854,2975,FQMA,12008,148,Asphalt
237855,2975,FQMA,5577,148,Asphalt
237843,2976,FQMD,7714,98,Asphalt
237858,2977,FQMP,6562,88,Asphalt
237837,2978,FQMR,5660,98,Asphalt
237842,2979,FQNC,10171,148,Asphalt
237852,2980,FQNP,6562,148,Asphalt
237853,2980,FQNP,5135,148,Gravel
237859,2981,FQPB,2625,98,Asphalt
237860,2981,FQPB,5905,148,Asphalt
237844,2982,FQQL,2980,98,Gravel
237845,2982,FQQL,5905,148,Asphalt
237840,2983,FQSG,2953,75,Asphalt
237851,2984,FQTT,8225,148,Asphalt
237839,2985,FQUG,5900,98,Asphalt
237846,2986,FQVL,2461,75,Asphalt
237847,2986,FQVL,4823,98,Asphalt
310134,43498,FR-0158,1970,66,Grass
333881,43642,FR-0300,1312,328,Snow
333880,43642,FR-0300,1640,328,Snow
316143,316142,FR-0335,1969,131,Grass
316144,316142,FR-0335,1427,131,Grass
333582,333581,FR-0394,2297,28,Asphalt
333920,333919,FR-0413,820,98,Snow
238697,2990,FSAL,3983,75,Concrete
238694,2991,FSAS,1210,100,Concrete
254525,30886,FSDR,4531,33,Concrete
238696,2992,FSFA,3035,75,Concrete
238699,2993,FSIA,9800,151,Concrete
238698,2994,FSPP,4318,104,Asphalt
235108,2996,FTTC,9186,98,Asphalt
235109,2997,FTTD,5906,115,Asphalt
235110,2998,FTTJ,9186,148,Asphalt
235107,2999,FTTY,9186,148,Asphalt
246281,27232,FV76,3704,50,Asphalt
246287,27233,FV77,5108,30,Asphalt
246270,3000,FVBU,4419,98,Asphalt
246271,3000,FVBU,8491,148,Asphalt
246284,3001,FVCN,3569,54,Asphalt
246272,3002,FVCP,3937,56,Asphalt
246273,3002,FVCP,3035,59,Asphalt
246267,3004,FVFA,7708,98,Asphalt
246283,3005,FVHA,15502,151,Asphalt
246278,3006,FVKB,5413,59,Asphalt
326193,31247,FVMA,2625,30,Asphalt
246279,3007,FVMD,3650,59,Asphalt
246280,3011,FVOT,3642,56,Asphalt
246286,3013,FVTL,8766,100,Asphalt
246285,3013,FVTL,7826,93,Asphalt
246269,3014,FVWN,15091,98,Asphalt
237560,3015,FWCL,7628,98,Asphalt
237561,3015,FWCL,4501,98,Asphalt
237562,3016,FWKA,4200,59,Asphalt
237559,3017,FWKG,3937,57,Asphalt
237556,3018,FWKI,11614,148,Asphalt
237557,3019,FWLE,4462,98,Asphalt
319082,30183,FWSU,4100,75,Asphalt
237563,3021,FWZA,4100,55,Asphalt
237446,3022,FXMM,10498,148,Asphalt
237447,3022,FXMM,3314,75,Asphalt
237444,3023,FXMU,4531,98,Asphalt
318024,315405,FYAK,7123,33,Gravel
246194,3024,FYAR,6300,66,Asphalt
246206,3025,FYEN,5735,98,Asphalt
246209,3026,FYGF,11680,148,Asphalt
246210,3026,FYGF,3412,98,Asphalt
246195,3027,FYKM,7520,128,Asphalt
246204,3028,FYKT,7598,148,Asphalt
246205,3028,FYKT,4705,98,Gravel
246192,3029,FYLZ,6004,98,Asphalt
246193,3029,FYLZ,3830,98,Gravel
318078,314120,FYMG,4828,33,Gravel
246211,3030,FYML,6562,82,Asphalt
246212,3030,FYML,4921,98,Gravel
246202,3031,FYOA,9800,98,Asphalt
246203,3031,FYOA,4423,98,Gravel
246196,3032,FYOG,5252,59,Asphalt
246197,3032,FYOG,3000,47,Gravel
246198,3032,FYOG,3500,60,Gravel
318079,315376,FYOS,4921,82,Asphalt
246207,3033,FYRC,7122,98,Asphalt
246208,3033,FYRC,5403,98,Asphalt
246191,3034,FYRP,3948,49,Asphalt
246199,3035,FYRU,11004,98,Asphalt
246200,3035,FYRU,4806,98,Gravel
317846,29623,FYSL,4600,23,Sand
246201,3036,FYTM,4823,56,Asphalt
246190,3037,FYWB,7001,98,Asphalt
246215,3038,FYWE,7381,98,Asphalt
246216,3038,FYWE,3297,98,Gravel
246213,3039,FYWH,15010,148,Asphalt
246214,3039,FYWH,5000,98,Asphalt
235140,3040,FZAA,15420,197,Concrete
235129,3041,FZAB,5526,98,Asphalt
235145,3042,FZAG,4864,98,Asphalt
235139,3044,FZBO,4528,98,Asphalt
235131,3045,FZCA,5151,95,Asphalt
235137,3046,FZEA,7223,148,Asphalt
235141,3047,FZFD,10499,197,Asphalt
235143,3048,FZFK,6550,148,Asphalt
235152,3049,FZFP,6626,134,Laterite
235135,3050,FZGA,7200,164,Gravel
235150,3051,FZIA,7218,98,Asphalt
235128,3052,FZIC,11483,148,Asphalt
235149,3053,FZJH,8202,148,Asphalt
235136,3054,FZKA,6070,98,Asphalt
235148,3055,FZKJ,6890,98,Asphalt
235144,3056,FZMA,6562,148,Asphalt
235146,3057,FZNA,6545,148,Asphalt
235151,3058,FZOA,7218,148,Asphalt
235130,3059,FZQA,10623,164,Asphalt
235127,3060,FZQM,5741,98,Asphalt
235138,3061,FZRF,5741,90,Asphalt
235134,3062,FZSA,8858,148,Asphalt
235133,3062,FZSA,8858,148,Asphalt
235147,3063,FZUA,7218,148,Asphalt
235142,3064,FZWA,6558,146,Asphalt
248060,17473,GA00,3000,100,Gravel
237588,4684,GA1A,3802,100,Asphalt
267556,17500,GA26,40,40,Concrete
267557,17502,GA28,90,90,Concrete
267558,17506,GA32,40,40,Concrete
239908,17510,GA36,4000,50,Concrete
267561,17512,GA38,30,30,Concrete
267562,17514,GA40,250,250,Concrete
267563,17524,GA51,40,40,Concrete
267565,17527,GA54,85,85,Concrete
267566,17528,GA55,60,60,Concrete
267567,17529,GA56,60,60,Concrete
267569,17531,GA58,25,25,Concrete
267572,17539,GA66,45,45,Concrete
267573,17542,GA69,19,23,Concrete
267574,17543,GA70,40,40,Concrete
267576,17551,GA78,40,40,Concrete
267578,17558,GA85,75,28,Concrete
237587,3066,GABS,10498,148,Asphalt
237581,3067,GAGO,8202,148,Asphalt
237579,3068,GAKY,5267,98,Asphalt
237586,3069,GAMB,8340,94,Asphalt
237580,3070,GASO,5255,100,Asphalt
237585,3071,GATB,6923,98,Asphalt
237583,3072,GATS,8201,98,Asphalt
237582,3072,GATS,4912,154,Gravel
237584,3072,GATS,3924,154,Gravel
307333,44081,GB-0006,2296,82,Grass
264027,45167,GB-0007,2624,131,Grass
307744,45167,GB-0007,3608,131,Asphalt
271026,46501,GB-0008,2133,66,Grass
307384,307382,GB-0038,2001,39,Asphalt
307385,307382,GB-0038,2001,82,Grass
307386,307382,GB-0038,1804,39,Asphalt
307403,307401,GB-0045,1453,91,Grass
307404,307401,GB-0045,1299,91,Grass
307738,307624,GB-0047,2017,82,Grass
307739,307624,GB-0047,1263,65,Grass
307414,307412,GB-0048,2952,164,Grass
307472,307471,GB-0058,2034,65,Grass
307489,307487,GB-0061,1377,98,Grass
307510,307508,GB-0062,1968,59,Grass
307513,307511,GB-0063,1804,59,Grass
307514,307511,GB-0063,1804,59,Grass
307530,307528,GB-0064,1706,29,Grass
307531,307528,GB-0064,1968,33,Grass
307532,307528,GB-0064,2132,39,Grass
307533,307528,GB-0064,1148,29,Grass
307537,307536,GB-0065,2296,98,Grass
307574,307573,GB-0071,1476,68,Grass
307578,307576,GB-0073,2297,59,Asphalt
316272,316270,GB-0203,1477,164,Concrete
317947,317945,GB-0286,1640,49,Concrete
317975,317974,GB-0287,1969,39,Asphalt
337453,320821,GB-0441,3117,328,Grass
307762,30935,GB-DOC,2460,91,Grass
307363,29640,GB-ULL,2559,91,Grass
236067,3076,GBYD,11811,148,Asphalt
238896,3077,GCFV,11175,148,Asphalt
238873,3078,GCGM,4921,98,Asphalt
238938,3079,GCHI,4101,98,Asphalt
238891,3080,GCLA,7218,148,Asphalt
238918,3081,GCLP,10171,148,Asphalt
238917,3081,GCLP,10171,148,Asphalt
238929,3082,GCRR,7874,148,Asphalt
238940,3083,GCTS,10499,148,Asphalt
238892,3084,GCXO,11155,148,Asphalt
251940,17578,GE00,5000,1000,Water
267583,17581,GE03,30,30,Concrete
264313,45367,GE14,20,20,Concrete
267584,17585,GE22,30,30,Concrete
267586,17590,GE28,50,50,Concrete
240478,17592,GE99,5069,50,Concrete
260418,35151,GECE,787,112,Asphalt
238882,3093,GEML,4685,148,Asphalt
318334,41524,GF-0001,3630,50,Asphalt
238859,3095,GFLL,10498,150,Asphalt
238377,3156,GG64,3958,70,Asphalt
238375,3097,GGOV,10499,148,Asphalt
299109,44073,GL-0006,15000,200,Ice
237433,3098,GLMR,6000,100,Asphalt
237432,3099,GLRB,11000,150,Asphalt
237610,3100,GMAA,9547,148,Asphalt
237612,3101,GMAD,10499,148,Asphalt
237607,3102,GMAT,6562,98,Asphalt
237598,3103,GMFF,10499,148,Asphalt
237592,3104,GMFI,6920,115,Asphalt
237605,3105,GMFK,10499,148,Asphalt
237603,3106,GMFM,6420,164,Asphalt
237604,3106,GMFM,9252,164,Asphalt
335278,3107,GMFO,9843,148,Asphalt
246222,3108,GMMA,9850,100,Asphalt
254526,31544,GMMB,10085,150,Asphalt
237593,3109,GMME,11483,148,Asphalt
246221,3110,GMMH,9842,148,Asphalt
246219,3112,GMML,8861,148,Asphalt
246220,3112,GMML,8202,148,Asphalt
237596,3113,GMMN,12205,148,Asphalt
237595,3113,GMMN,12205,148,Asphalt
342822,29759,GMMT,3687,50,Asphalt
237590,3114,GMMW,9842,148,Asphalt
237602,3115,GMMX,10170,148,Asphalt
237600,3116,GMMY,6035,150,Asphalt
237601,3116,GMMY,7995,150,Concrete
237594,3117,GMMZ,9842,148,Asphalt
327470,319715,GMQ,12467,150,Asphalt
237599,3118,GMSL,11302,140,Asphalt
237606,3119,GMTA,8202,148,Asphalt
237591,3120,GMTN,7546,148,Concrete
237608,3121,GMTT,6562,98,Asphalt
237609,3121,GMTT,11483,148,Asphalt
267588,17596,GNI,15000,200,Water
238844,6196,GO66,5230,144,Sand
325737,325736,GOBD,11483,197,Asphalt
238840,6197,GODK,4927,50,Asphalt
238848,3122,GOGG,5069,98,Asphalt
